accuracy,reaction_time,target
46.525765570022934,0.25220871635733355,-1
64.4845451990078,0.49097745241356006,0
90.29440789299451,0.006067720567616841,1
37.40217772227285,0.9456475881665745,-1
38.315976930951024,0.07948679515675772,-1
81.98643659496183,0.7978702329668442,1
27.590070775780305,0.4302742338951723,-1
60.1749145819613,0.5780975979383788,0
69.12241491994382,0.9891283072254243,0
48.22547570506701,0.41965030286319627,-1
79.64523044136294,0.9392420174159677,0
25.17859072005916,0.03186763902751222,-1
98.81930292924899,0.5504883044600525,1
86.86282677026699,0.9403367796156933,1
33.274435765216396,0.48515647513338545,-1
31.2042748603784,0.6562269599886832,-1
29.557886904049468,0.6009549173100728,-1
26.9037531071606,0.19817732066381788,-1
11.716983827493843,0.9616482360422288,-1
13.685541723507155,0.283812518182716,-1
43.95005011984365,0.40965058876933036,-1
26.090806831964375,0.48467603729460484,-1
95.17310635966571,0.5706509775975582,1
34.271115631582326,0.16023636107497208,-1
11.885871725984988,0.6058514863331718,-1
80.06651033963695,0.02396546180484249,1
54.157359587246034,0.6832944808895028,-1
70.72168625163468,0.37079715241946176,0
71.10604010276518,0.12263147749516756,0
23.065833150267277,0.3061921621888707,-1
97.804653539688,0.6324894380978074,1
3.4067454679647557,0.44214291904478076,-1
27.447824980546564,0.05328396414147718,-1
90.77277503173642,0.07949040646258942,1
43.18927553767499,0.8844818935488622,-1
65.52169886699214,0.7158824498568681,0
43.99413771335639,0.46432225057577725,-1
80.10774764169014,0.972972847086351,1
21.608070332530037,0.09169004473587694,-1
97.26756507123105,0.8114354126183071,1
13.312884139884885,0.8297449829874864,-1
16.520463812473217,0.04307250216407854,-1
56.6183190716926,0.965833233981304,-1
11.041663998444962,0.771581284184783,-1
0.19108403955608866,0.3245559397293083,-1
89.69512096409257,0.0496162777421002,1
31.546152613322633,0.3153010101723126,-1
81.84136600925122,0.46106056204910717,1
49.56868471258199,0.06386700112711041,-1
39.14914326413928,0.38557352075286067,-1
23.109041662708563,0.6402029165578395,-1
60.57220837064852,0.274530913096784,0
45.495692841771096,0.9496862175508733,-1
29.34528402915888,0.418005621555697,-1
94.71357497560041,0.5840721924724578,1
41.85134083985105,0.19812091040093638,-1
14.073996326183046,0.8096282429631504,-1
23.59835842163185,0.6294707951530019,-1
8.177800678369385,0.7566782142595854,-1
58.83645966907136,0.18558168448596202,-1
16.30621598417624,0.6124007115981999,-1
79.22044251417908,0.5242360845513363,0
50.559490624786996,0.9330596678625853,-1
71.86951454206469,0.5474937402583967,0
42.728456285960426,0.8545836789634985,-1
12.3754593110326,0.5011757938010909,-1
33.97522888059493,0.7429963451016389,-1
36.471823117411674,0.2369810565609617,-1
70.49447744990756,0.09336118778754676,0
36.57418434652557,0.3565724189210765,-1
21.774643176926034,0.9197578786577201,-1
48.345453168720866,0.5581410878658738,-1
21.234522058511086,0.14517848490759377,-1
23.21882119779718,0.7124925137637214,-1
4.513125319029044,0.2305165581518368,-1
8.026920805195093,0.6917213167051153,-1
82.73434937859892,0.29627622632997164,1
69.42239242530644,0.5110886498196013,0
76.96320548273013,0.564829272890101,0
75.3089525819774,0.3152374054935645,0
11.158784526931031,0.8221831113457331,-1
47.46868938223984,0.04157397660771822,-1
42.144133587623756,0.4369279785045813,-1
21.291773421554804,0.9536527210544666,-1
92.42853707978452,0.2637046849969422,1
75.0291761710141,0.8866417914212458,0
90.85499804072803,0.028259475826804437,1
32.17209305841276,0.39630532235907556,-1
58.087075706882544,0.7662829636349591,-1
2.104981454251831,0.06734468434644847,-1
91.55192156241509,0.5321198726386465,1
88.94002856179205,0.7747895326547526,1
58.027631516421074,0.15515590123110667,-1
19.747073041413255,0.7576371494792525,-1
1.5868576555788327,0.7334660564357401,-1
18.775132430167606,0.9470992501560244,-1
25.932304800783978,0.7246627333343022,-1
31.485760127588126,0.6411944895473584,-1
38.985659365424944,0.978880600131969,-1
57.597990450251324,0.7562041860991362,-1
80.00590577285975,0.811794208900374,1
26.59976862375807,0.8891855567744237,-1
60.27181503739308,0.045816034911351555,0
74.17824171628523,0.4991436791689132,0
50.35927772201171,0.6395196597082287,-1
0.7887409347797081,0.02011947351744303,-1
36.962570099559976,0.36412862949796565,-1
96.73223585978303,0.7358761171004905,1
3.894316882420956,0.5891750744791511,-1
29.193172285439072,0.6792180212652716,-1
98.55823051997595,0.4058176948225243,1
61.75069464783709,0.9168349425489419,0
66.39635266806866,0.7192286868237058,0
48.84043602674472,0.7415962047091758,-1
31.173330438096293,0.591736940328246,-1
92.433298433829,0.2111004583444125,1
59.80541396051224,0.7373193174310951,-1
1.1497472575612289,0.13306467124357368,-1
7.892371055515035,0.3682482841773076,-1
90.78857873946777,0.018004822785315455,1
12.915116730855136,0.1973552597263577,-1
2.238265104889192,0.3886634969510383,-1
96.77056239770378,0.42114233777786203,1
90.01328687202023,0.6459015682432039,1
26.442244305774786,0.32015524211627766,-1
69.0664055595704,0.7614678605845581,0
91.1030104248821,0.6182190897311202,1
12.377127419773693,0.336335983830349,-1
23.65892833004837,0.9777337569449513,-1
87.81792067600001,0.3829707690352908,1
34.031314369683216,0.30070060763563866,-1
20.55738202967242,0.4717411635074573,-1
20.403668398163177,0.7307506023730067,-1
51.24252227772473,0.16530390499553915,-1
6.675556806772409,0.7994224851941754,-1
67.475806662669,0.6633479649839542,0
6.296479373108854,0.8107994156742305,-1
25.541748417075272,0.056715095068010424,-1
74.26788093719765,0.06163618733971998,0
77.7157708339314,0.94476590164932,0
35.193101180981024,0.006289986931070302,-1
32.66874752388947,0.49566927500722735,-1
65.2263298209809,0.06408032812409337,0
88.53637297448333,0.6320698558762556,1
44.0208342981102,0.047336444297157,-1
14.072229355301658,0.8581436274844648,-1
57.37143410394516,0.6971852875996642,-1
6.8318565114896534,0.753744666069431,-1
7.649964055698355,0.9659629290726373,-1
73.15970894932838,0.357778438861341,0
34.54517729138087,0.03231733352303012,-1
20.98026042872384,0.003852570602853378,-1
35.27556083571153,0.6641870869669924,-1
70.29615720083025,0.5339663549915503,0
25.990937279545477,0.9614716752869104,-1
46.663866206382686,0.07341954220246094,-1
84.4102452363031,0.6928861405208255,1
50.87319978522958,0.1212261452378397,-1
44.46088751908189,0.849712123939591,-1
40.13274790506768,0.7963792499203254,-1
27.720048888935946,0.03346825539900122,-1
86.07081367289909,0.676128106739334,1
5.305361403971521,0.7558230997501063,-1
89.94596441758011,0.9702877021548886,1
56.51359751021062,0.8086177260116132,-1
37.122162072075106,0.37871141577410594,-1
56.89572583573087,0.9997244863381219,-1
69.35798586093502,0.47490371579479473,0
0.9359275753793805,0.960614652154343,-1
41.02694410414108,0.345737237112265,-1
52.32203793475345,0.08554356105489558,-1
55.97328006924439,0.10389718019229655,-1
10.71302242188078,0.46913762454116825,-1
49.66035155833172,0.19292282740720634,-1
62.68062347429068,0.22018772747998883,0
77.84638160251475,0.41811797797123584,0
79.65026489079729,0.6476651512544327,0
19.06022001075982,0.46673072541966343,-1
5.104332773347897,0.5685533516286969,-1
21.264728081905837,0.19846884246711594,-1
29.343872262564265,0.5573165567420961,-1
59.88900245328169,0.5884491332473091,-1
23.46677083511828,0.9654464289172654,-1
25.906226924513042,0.3696559553657912,-1
28.453060972923815,0.4533730265048451,-1
41.02199913794101,0.25042210729365233,-1
1.5890546816687667,0.9117098404287941,-1
70.33399564992348,0.3655682645907814,0
52.06920150220415,0.6158049612485484,-1
17.421236216665736,0.0276219209662365,-1
59.056901871308085,0.9615614357779688,-1
2.91208939636608,0.446208886854752,-1
33.466876902526664,0.893459601191946,-1
0.38000455605786687,0.869456672920012,-1
67.92906628862725,0.4123620107304983,0
35.21866713871603,0.6022458285900502,-1
36.13135865175181,0.49453782588052064,-1
31.853480480630957,0.7701756817077128,-1
62.15656232334516,0.3260893771001747,0
29.665775052226728,0.498345382193652,-1
98.81605473645165,0.05965177610421757,1
16.69068787738439,0.024614036052933996,-1
67.52848962230654,0.2750773614279933,0
53.243055423515216,0.8627904182126003,-1
72.2345068085856,0.8627922431581196,0
93.25136422730866,0.8691516046159371,1
47.92985180673418,0.8048124587939774,-1
87.1068001843916,0.5508149001873639,1
65.25550312077858,0.5071353211021928,0
13.288197076587938,0.024729869439729768,-1
34.27900653781919,0.22734546043938497,-1
46.28293092892982,0.7022545154543458,-1
20.407547552410865,0.4973511678597474,-1
40.162513559517485,0.12759182625927445,-1
77.30493884619253,0.9495904751251486,0
68.61613515066018,0.4995837113256899,0
88.52991567519364,0.034385872041592935,1
7.359735347023388,0.5511288208414996,-1
76.95095439566929,0.5204678339198412,0
21.100543532621785,0.17521257744716745,-1
53.41440231063186,0.5252922112069295,-1
35.540988323252485,0.9680696722714809,-1
59.30686672585653,0.405046383432605,-1
62.210799193171574,0.9376076520778492,0
17.088551184566914,0.9751778638588529,-1
22.475746289623366,0.3539782032019211,-1
44.53856478808576,0.14616396380064312,-1
75.0294782701837,0.13100940721182053,0
15.873357907041418,0.4422590656908032,-1
73.88588418764657,0.6133194760241644,0
31.687857453709366,0.7013366293503328,-1
22.552489292876242,0.062269216946426065,-1
89.55271896471176,0.2559406134588864,1
92.58161093752511,0.35694573810627617,1
56.595273269063384,0.6276504168889936,-1
96.4735102456135,0.43284926774334764,1
3.869599661396339,0.38428542062278215,-1
98.93248540827028,0.47865341512704396,1
73.01970457604924,0.12401798682017318,0
22.535330496937444,0.4468367703685193,-1
25.23104519235797,0.3523018600853497,-1
6.832191417706945,0.30219232472864965,-1
74.56135992926605,0.5971308106488792,0
78.93483545283601,0.9100413837476914,0
70.58112397916621,0.7674046456352914,0
39.094804782084665,0.37244637896283195,-1
12.69881201990457,0.73209652424203,-1
24.609544671747052,0.8046974159250042,-1
93.86923452520018,0.18602158786825518,1
31.758287113785823,0.3210811475876322,-1
94.31124573849385,0.7829063235906113,1
40.48287320811035,0.8006607821247056,-1
6.680028322572184,0.8613737813476536,-1
73.1711465585653,0.34640255375046414,0
75.11886030414729,0.9286907048879995,0
96.71605798516862,0.5069167988856123,1
77.0637795427117,0.625988877164501,0
57.73607769295415,0.445838483605864,-1
71.7355395516226,0.16806088295243715,0
64.09915203575756,0.9593547917737403,0
8.234259719756132,0.3980383475593723,-1
36.95935948345027,0.5416733406067709,-1
91.69695237564738,0.2979807459473136,1
68.8242369001631,0.8438227450266778,0
36.38722962269235,0.8405062197386429,-1
95.80499711533936,0.8048278665318258,1
95.73602323161037,0.020344756595189084,1
59.70761359913449,0.5121988490341067,-1
24.231771346723153,0.6307599913552445,-1
62.7674114810021,0.5474914985508831,0
65.42889853956066,0.3226865773945773,0
12.620128163468314,0.6736291098126811,-1
55.99389154665847,0.7521423847894387,-1
52.003527077514676,0.8914403819507055,-1
85.67733663621867,0.4220906962747494,1
84.7703058254202,0.00817041420800857,1
92.78378911511072,0.12707012888987324,1
49.15895896747274,0.7385232536208669,-1
63.235400997093606,0.1919482650870603,0
26.198015809902174,0.24463068428375634,-1
23.026498356872914,0.6875290216114699,-1
91.22748631212568,0.7334796977504504,1
93.45561539530189,0.2420940470949431,1
93.80281047065499,0.4317298848687515,1
43.543309396183226,0.20407108603789004,-1
68.83663303345111,0.46497461104295845,0
62.04663016025561,0.41698406827214285,0
42.982741532833025,0.5588440401540283,-1
33.166946436912646,0.6769063482695719,-1
2.1446605367038574,0.6751238665936359,-1
17.016287286351016,0.8485167310087948,-1
26.656416464970654,0.6090360944676652,-1
35.49292972925551,0.9157689265720418,-1
87.01095837995034,0.7829852389137021,1
51.31946152402299,0.5344013348162742,-1
6.109443515279311,0.02361144944538751,-1
59.911573634844004,0.7357162360449845,-1
85.49569919448294,0.005150492498494086,1
55.48057573759041,0.01736597708033072,-1
93.23620368631481,0.9781152891664352,1
5.753411864249891,0.15232269203979032,-1
80.75198087250726,0.3215621893167986,1
98.72412051281985,0.3512462490889965,1
43.63295693351578,0.3141970547144258,-1
88.93064756017893,0.8619794096903485,1
76.32968839689596,0.9816416328138957,0
34.197334237399936,0.13292838416473096,-1
53.170403167446345,0.4545192035639649,-1
8.892229700397959,0.047610065719607575,-1
45.74649473160599,0.9774070302902533,-1
99.60119459985552,0.9420042595134169,1
1.3277392241863972,0.00849120222223343,-1
91.75477852782765,0.965903006722585,1
66.45565598124244,0.2367861206556422,0
93.68668486192804,0.6387664841279792,1
26.0756068757367,0.24604856089863303,-1
96.30015264754674,0.0719053024793701,1
83.1120423667014,0.8450922777706019,1
32.16573383909383,0.13482768214456797,-1
89.07603611130051,0.08622309365930814,1
79.91521948567795,0.8323585371756046,0
11.011983906949752,0.3226125662170849,-1
50.95400680829824,0.22839282399370886,-1
54.529967251049605,0.5615117422708903,-1
23.941850041984736,0.6847630555323286,-1
77.00551448211799,0.027941599109187476,0
29.863254521962023,0.6075211680130106,-1
20.962995798984572,0.954750958247528,-1
97.2823899728736,0.5519655865390377,1
47.82261957258858,0.43650640020594955,-1
30.67210512448132,0.4868967882432228,-1
4.079397670625362,0.664725748886761,-1
83.60152122969245,0.6380131108843645,1
15.969753903806371,0.7569209427865043,-1
83.16330178830624,0.7070727535348246,1
59.914515383561366,0.5477069622239547,-1
73.57355137275695,0.6298832989236522,0
47.792471257437306,0.10523979742521594,-1
9.517876091682975,0.3738467867449321,-1
40.381609333577,0.8134995267968133,-1
58.43814998306362,0.5362038731323121,-1
23.545957699391263,0.7995639677641551,-1
92.66026659189252,0.8821176470404454,1
28.81412154057016,0.7334767819550366,-1
9.954922714764836,0.05699352247431111,-1
31.668752323748905,0.6217587541870752,-1
42.91598443175033,0.6198989660528366,-1
17.501385876667065,0.45940154984405646,-1
3.987734887342309,0.32971428279506665,-1
64.8495920694569,0.3500503139039469,0
19.027464106392177,0.3597140257168395,-1
42.17088568961786,0.29394279708299853,-1
86.08411774386985,0.8708663867301292,1
45.94493190174458,0.45303284334519744,-1
80.40105010074132,0.908618000298207,1
42.91682592802398,0.6803146827624884,-1
44.91536720228617,0.16646510257207336,-1
92.36438755337889,0.09971610975592193,1
74.29311225723524,0.44467843876339064,0
66.08544531046621,0.22763782484234363,0
28.19712567184314,0.8372938982608858,-1
98.55378958519616,0.07739331931852378,1
97.66798023651303,0.5001573568983746,1
96.47289323082275,0.9661695364228708,1
79.49734341481643,0.23809396712555064,0
98.22437659835475,0.5600388239028091,1
25.91491126214709,0.03932962006599294,-1
13.672129742320516,0.2996442800034097,-1
93.16583756457703,0.7532460774067732,1
40.96570969557043,0.9891802746573931,-1
94.93032239800681,0.9330430089128374,1
40.69943527781433,0.8638613454092802,-1
68.57573857997534,0.47104832433958566,0
79.30895307708714,0.6738743403448451,0
46.87568902220103,0.8029491432730731,-1
79.86381107306389,0.04210978877581528,0
57.9022462748497,0.4026752072034646,-1
91.56263775658424,0.9057665527654291,1
99.33400375965161,0.19841244697852045,1
53.50364210494798,0.970623152351959,-1
37.228911144352104,0.3005268145741108,-1
15.456607595342309,0.1781881775125298,-1
89.09065796132116,0.4813332504074055,1
19.46625355356515,0.5807857109521289,-1
60.859772943543355,0.6838408326257742,0
29.454436319497322,0.7305097875132815,-1
38.64860279472091,0.7244837157668852,-1
90.47083870623456,0.28975299064534255,1
3.9137425980879548,0.915254026047798,-1
64.25548265820366,0.4740461127821516,0
67.57207433419768,0.22683337106736934,0
58.922251603875395,0.08010984700781709,-1
62.199904312428366,0.3241196936312307,0
40.218559133887325,0.5944273549948335,-1
26.475832574029855,0.8444071832493437,-1
20.886763917454076,0.054713085521365556,-1
47.70213922118835,0.6904350132770727,-1
6.0381130950476924,0.7764430391980734,-1
6.774647894924302,0.9128654053278571,-1
28.665856191165773,0.20355289807405053,-1
96.84151952040125,0.4445599933658958,1
60.19817663713503,0.6914606958330108,0
48.80946169069508,0.751440850711486,-1
77.96635613231365,0.3566791460351618,0
0.462790730276319,0.16558706451603034,-1
72.63404089689021,0.19524207812058914,0
43.09927731377145,0.49224611440431165,-1
40.853367086459095,0.7637755585191528,-1
98.09078730216895,0.09086515454242305,1
20.088810189116735,0.07637082841512732,-1
15.38358189390372,0.3326410913012028,-1
21.450990306532326,0.12762709085636859,-1
46.47173724520242,0.7285287950797962,-1
1.5578298551697123,0.5916461928528142,-1
87.63332534572257,0.8881340936974369,1
29.081278386519827,0.7555518575810458,-1
75.6503792388471,0.06614327352545224,0
41.78707686992503,0.7644571330646426,-1
83.37686757540845,0.7922091738519633,1
35.268349364524354,0.022475787432138294,-1
17.411770074562316,0.8772714030119716,-1
42.77209327177501,0.09304206253929737,-1
7.917000502779292,0.3088711041950899,-1
12.675705022468398,0.7626746396623385,-1
69.30428650297007,0.1862978773990518,0
88.07738057489777,0.9775768804405588,1
72.6555290040364,0.4056456994507358,0
26.620469015565362,0.9451078677034609,-1
47.68559677884095,0.1370706842872842,-1
87.12395443605789,0.32574814162485155,1
6.005440424820296,0.3692947868120665,-1
65.38377808048493,0.4392013662434844,0
7.848477213335192,0.8989091187270813,-1
36.06155621904975,0.7243078037603135,-1
52.21861635395155,0.5149435913879329,-1
62.07682359251461,0.08138880344207788,0
59.678075367836044,0.3984432202024799,-1
62.015904691918585,0.8911070009746338,0
25.440700711863904,0.2378039021236925,-1
72.9045689283764,0.3884502869040003,0
0.3654740322601602,0.3680272164147034,-1
0.08148822123956734,0.42945961237340546,-1
15.885342146446323,0.8545622334603135,-1
99.88066830149278,0.3535412734983595,1
65.94216797060038,0.27625836990550534,0
50.10443507586234,0.9259686021055508,-1
72.30517264316164,0.035355353400049694,0
97.7722397214787,0.691832130686694,1
62.32342054678137,0.2119228358326254,0
47.618914623563256,0.1977962394272923,-1
5.81471450526343,0.09393503301240902,-1
8.969452211948791,0.8709874325482293,-1
92.5553218991851,0.2149037193958141,1
3.6152648710063184,0.8806806439718202,-1
66.37892402942988,0.46904690071194677,0
23.1576846882798,0.18632302593760253,-1
68.72401361268776,0.3433660048633067,0
52.10861165782287,0.10423885539675237,-1
5.95659745211422,0.5661344222468873,-1
20.326850729383004,0.27089563387897886,-1
77.1019808234357,0.827040232113753,0
30.148668077161634,0.06760537425784152,-1
23.783017423886577,0.7588181997982346,-1
74.64947834565044,0.4422182171753968,0
61.07464739658835,0.5363691793686408,0
10.96997094627794,0.7995319355378924,-1
31.727076590353697,0.05302829325073777,-1
58.91380667247146,0.8530888796460973,-1
17.830084598458708,0.1828619388018513,-1
48.81454488980786,0.6748355462409097,-1
24.038809570292152,0.2041363126809167,-1
21.756506362115914,0.8804299240296323,-1
99.71383374022493,0.3594971324463193,1
95.16047779947128,0.01560401881710316,1
65.6408272123852,0.2557134446719478,0
56.05527769705449,0.2680204574871621,-1
72.51983886023342,0.34966161120949746,0
14.67433453767697,0.0990049612001409,-1
69.33183586429492,0.5795031388773867,0
34.216604919458526,0.7172650853885771,-1
19.66282401517565,0.5034037259944901,-1
47.63432957507735,0.366133860538972,-1
30.501358004866553,0.7504688505831631,-1
94.18410506504912,0.5621667346232627,1
53.40240916151231,0.5278692746776283,-1
96.20008672523447,0.7930975975944125,1
1.5475836667000809,0.3167307497255266,-1
74.16439300393081,0.04026024835060715,0
67.61152456484585,0.03287392428114533,0
19.180358445770864,0.2833103598732323,-1
99.41809306086907,0.4061146152792041,1
23.565657764721237,0.12779919186750277,-1
38.14048568279809,0.8606781739062817,-1
42.31853686119009,0.10476140716515214,-1
12.41176188958658,0.8594030711160033,-1
7.099823372183433,0.9959591212388338,-1
4.616145095733392,0.3644447325989514,-1
90.45646711627296,0.08336508447236068,1
90.38893911559998,0.818589114345791,1
21.231306604053856,0.22396964147207188,-1
31.239550322400746,0.30368078219748407,-1
71.56160004870948,0.8532593569677175,0
76.45757654467687,0.8609221278572431,0
73.04199243086626,0.6400601631689169,0
85.38698480962138,0.9047728442970016,1
71.1565985363999,0.6990116667219584,0
29.621722925631733,0.053911464884218385,-1
49.065804784061214,0.671347926827935,-1
70.65415208489564,0.9479409064850463,0
7.954017673161529,0.16003103601709223,-1
73.83382494377513,0.4623447767246053,0
51.214997800746865,0.8800553325589184,-1
52.31996714480489,0.749632698969669,-1
19.82333945453273,0.4376385053692994,-1
34.30435166193425,0.11895416733846353,-1
97.16293167292028,0.6045333831849071,1
23.21797860085857,0.6937298682260393,-1
12.089696990382926,0.25976332250997003,-1
88.75077491219581,0.9214776385881818,1
17.524650464178105,0.4901133176800999,-1
39.724009398110915,0.6294363355539114,-1
38.973544075042824,0.4900190964182012,-1
22.307340505637473,0.7712037087293193,-1
67.18496399239822,0.6485337343354092,0
7.81842231137232,0.9420026161869001,-1
20.55767881858638,0.4352526725945026,-1
29.05166719798623,0.4149624541498299,-1
33.196984834689836,0.4809429118045717,-1
39.88889046481755,0.5757635467181916,-1
47.25649030741245,0.6356755921710511,-1
94.45106114871339,0.4227085764266545,1
35.874522030511955,0.1250894052230106,-1
37.504603564611436,0.06341933636309549,-1
64.50634316352448,0.5786219851662772,0
45.844055052037206,0.6097456170267745,-1
6.135380982387339,0.029299529783644807,-1
65.88549049522302,0.4572564341252148,0
77.17258544580041,0.48501650460865486,0
43.54046104208966,0.1580063061899436,-1
64.37795829232765,0.5550389695715674,0
88.87167282310519,0.8782300833430432,1
22.88167658825525,0.5978037862591133,-1
16.73978747944682,0.8368986314985846,-1
75.52320567606121,0.1903236044731128,0
78.0085114990865,0.4849467635915997,0
84.40116844693556,0.48792821649318674,1
14.015972202368587,0.5342641794642952,-1
75.04262093611625,0.5377594044269461,0
98.28160529341665,0.4667772107061202,1
80.97240698838003,0.38424114847839785,1
22.642017700737583,0.8216608027497748,-1
22.050633385518626,0.3970173174686258,-1
11.555204997684243,0.14712427298610609,-1
36.83973421877068,0.5190905210125716,-1
87.08561048710402,0.038003314458841975,1
16.27321033110475,0.648801955192222,-1
70.07762984311931,0.38536246302655797,0
2.464705306425208,0.7673416801172562,-1
10.580663702877025,0.5109502154163673,-1
47.16473135629208,0.05368250364459737,-1
44.334846193460685,0.19536856270886793,-1
96.97536674001512,0.7595484218285488,1
24.2483068175261,0.40860008493456135,-1
26.982403345716087,0.4668926763272878,-1
27.01873967288302,0.9087939492410725,-1
4.677290921932109,0.760924020668538,-1
52.65065927566991,0.3327856737708009,-1
71.13578383748256,0.5394148636971913,0
26.76345900471948,0.9563475396131678,-1
36.45208045403696,0.33047115005008876,-1
34.53012064184195,0.249185357418358,-1
36.573309437635196,0.15154639745502574,-1
30.473821660286895,0.7913857304685191,-1
11.588781446373586,0.9460783008942344,-1
46.295460659606746,0.744758046557969,-1
48.991527192350205,0.3047675364421195,-1
44.589935766313914,0.005996862657647206,-1
39.151827485886145,0.16736226736411175,-1
47.726300537203606,0.7178741818991363,-1
12.948332778231531,0.25629978980716805,-1
89.80858409939329,0.6612792446509431,1
83.6295841650244,0.14433488698898045,1
74.57845140287994,0.6848286149556204,0
48.11585924254875,0.5962585409602156,-1
96.72638190016066,0.9823460604831447,1
70.69420241239528,0.5264237030990657,0
8.806279632979763,0.8059851943800233,-1
52.53751909214381,0.9297748860764773,-1
53.697128432341415,0.8238217340456596,-1
33.46813515027179,0.349588291779488,-1
15.076180099608539,0.8267042446681897,-1
26.650406559947328,0.12514640945601752,-1
50.93257667290746,0.49407288871660937,-1
11.05804631647651,0.3582605717270606,-1
66.95209334435232,0.09289666647405792,0
86.54564586322388,0.45986011115610625,1
99.33792624508717,0.16616685223533412,1
24.290614521503162,0.2496051398337249,-1
20.789864052903372,0.22021909414565777,-1
56.17102964552478,0.7312672825588465,-1
29.26976993499103,0.4939285714100663,-1
29.984595510294852,0.37495315489350267,-1
57.78704445801426,0.8364164910205973,-1
74.55336734550944,0.40443383404197186,0
41.47511711853746,0.11238057625820608,-1
50.077229027261616,0.6320433032644606,-1
57.42978574482369,0.9354900644875355,-1
72.69434497095692,0.7579080098974764,0
11.931497098443023,0.12022110058318225,-1
62.730891744463825,0.7565850859705902,0
51.96609174508815,0.39489740593795897,-1
95.66945574239872,0.6139057003246038,1
4.661970323941922,0.4235545470346691,-1
55.445794261727656,0.25099768608316975,-1
42.01115797220335,0.8503157652427129,-1
30.576103202815965,0.29783421921962605,-1
32.03744844390404,0.5073938685264712,-1
6.130932366027453,0.27692499864699227,-1
14.199350575261372,0.8794574834088789,-1
13.133367667232665,0.0064168157262392,-1
57.79409096151641,0.8037004897665997,-1
32.88851612088073,0.7957769997596095,-1
34.18164615210446,0.740775437703503,-1
86.38408534785506,0.46916317865104784,1
71.0916595265249,0.5312401345507247,0
41.28658046268991,0.2579284002893659,-1
11.977483008071854,0.7967965997428721,-1
69.51776022065572,0.7274219046243866,0
0.24483995273660852,0.915284931562704,-1
15.15352654760247,0.2668419511504596,-1
89.98760839286739,0.033360962857083454,1
10.406639043633215,0.03027419634883055,-1
63.216700124677395,0.46251886784743435,0
28.21177123441352,0.2982043227644897,-1
74.68353429960504,0.9804623386353651,0
69.57368132930199,0.23665010892480365,0
69.92580195794288,0.012942554994834987,0
20.705273474822185,0.3142736149103571,-1
71.55444636555984,0.8535540080741868,0
53.97698841196914,0.49096640492179544,-1
73.30892397655211,0.7849158676779233,0
88.06584016249457,0.4227236188488632,1
44.66570042420586,0.555472359855272,-1
12.405395954612253,0.4790595347480566,-1
43.85097492230044,0.42949503336764017,-1
40.40032975668333,0.038685848306172166,-1
85.18066271290753,0.7951127161818768,1
19.387924535910393,0.40463075700001294,-1
74.70618068668234,0.888528469492215,0
29.537614668771706,0.6846815165318239,-1
48.76053051988245,0.26354871423866066,-1
40.57609992119183,0.24313820487297144,-1
81.64174802122108,0.298857676785131,1
49.968959968728434,0.6220129536276703,-1
56.60457859083675,0.3825021776213996,-1
79.97556339262944,0.03480551013354083,0
93.76220341712035,0.06643628936645207,1
55.83328829046598,0.5000752385919769,-1
78.2946237191235,0.07790533005444533,0
